date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points,split,depth_path
2011_09_26,2011_09_26_drive_0011_sync,26,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000026.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000026.bin,True,True,375,1242,119453,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_26.npy
2011_09_26,2011_09_26_drive_0011_sync,27,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000027.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000027.bin,True,True,375,1242,119439,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_27.npy
2011_09_26,2011_09_26_drive_0011_sync,28,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000028.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000028.bin,True,True,375,1242,119547,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_28.npy
2011_09_26,2011_09_26_drive_0011_sync,29,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000029.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000029.bin,True,True,375,1242,119906,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_29.npy
2011_09_26,2011_09_26_drive_0011_sync,30,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000030.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000030.bin,True,True,375,1242,119559,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_30.npy
2011_09_26,2011_09_26_drive_0011_sync,31,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000031.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000031.bin,True,True,375,1242,119304,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_31.npy
2011_09_26,2011_09_26_drive_0011_sync,32,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000032.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000032.bin,True,True,375,1242,119141,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_32.npy
2011_09_26,2011_09_26_drive_0011_sync,33,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000033.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000033.bin,True,True,375,1242,118961,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_33.npy
2011_09_26,2011_09_26_drive_0011_sync,34,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000034.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000034.bin,True,True,375,1242,118848,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_34.npy
2011_09_26,2011_09_26_drive_0011_sync,35,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000035.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000035.bin,True,True,375,1242,118619,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_35.npy
2011_09_26,2011_09_26_drive_0011_sync,36,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000036.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000036.bin,True,True,375,1242,118683,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_36.npy
2011_09_26,2011_09_26_drive_0011_sync,37,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000037.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000037.bin,True,True,375,1242,118678,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_37.npy
2011_09_26,2011_09_26_drive_0011_sync,38,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000038.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000038.bin,True,True,375,1242,118679,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_38.npy
2011_09_26,2011_09_26_drive_0011_sync,39,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000039.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000039.bin,True,True,375,1242,118328,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_39.npy
2011_09_26,2011_09_26_drive_0011_sync,40,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000040.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000040.bin,True,True,375,1242,118287,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_40.npy
2011_09_26,2011_09_26_drive_0011_sync,41,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000041.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000041.bin,True,True,375,1242,118464,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_41.npy
2011_09_26,2011_09_26_drive_0011_sync,42,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000042.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000042.bin,True,True,375,1242,118236,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_42.npy
2011_09_26,2011_09_26_drive_0011_sync,43,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000043.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000043.bin,True,True,375,1242,118207,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_43.npy
2011_09_26,2011_09_26_drive_0011_sync,44,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000044.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000044.bin,True,True,375,1242,118216,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_44.npy
2011_09_26,2011_09_26_drive_0011_sync,45,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000045.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000045.bin,True,True,375,1242,118203,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_45.npy
2011_09_26,2011_09_26_drive_0011_sync,46,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000046.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000046.bin,True,True,375,1242,118043,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_46.npy
2011_09_26,2011_09_26_drive_0011_sync,47,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000047.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000047.bin,True,True,375,1242,118039,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_47.npy
2011_09_26,2011_09_26_drive_0011_sync,48,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000048.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000048.bin,True,True,375,1242,117699,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_48.npy
2011_09_26,2011_09_26_drive_0011_sync,49,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000049.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000049.bin,True,True,375,1242,117704,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_49.npy
2011_09_26,2011_09_26_drive_0011_sync,50,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000050.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000050.bin,True,True,375,1242,117676,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_50.npy
2011_09_26,2011_09_26_drive_0011_sync,51,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000051.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000051.bin,True,True,375,1242,117603,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_51.npy
2011_09_26,2011_09_26_drive_0011_sync,52,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000052.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000052.bin,True,True,375,1242,117530,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_52.npy
2011_09_26,2011_09_26_drive_0011_sync,53,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000053.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000053.bin,True,True,375,1242,117426,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_53.npy
2011_09_26,2011_09_26_drive_0011_sync,54,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000054.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000054.bin,True,True,375,1242,117423,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_54.npy
2011_09_26,2011_09_26_drive_0011_sync,55,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000055.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000055.bin,True,True,375,1242,117266,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_55.npy
2011_09_26,2011_09_26_drive_0011_sync,56,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000056.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000056.bin,True,True,375,1242,117359,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_56.npy
2011_09_26,2011_09_26_drive_0011_sync,57,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000057.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000057.bin,True,True,375,1242,117236,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_57.npy
2011_09_26,2011_09_26_drive_0011_sync,58,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000058.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000058.bin,True,True,375,1242,117148,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_58.npy
2011_09_26,2011_09_26_drive_0011_sync,59,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000059.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000059.bin,True,True,375,1242,117202,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_59.npy
2011_09_26,2011_09_26_drive_0011_sync,60,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000060.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000060.bin,True,True,375,1242,117226,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_60.npy
2011_09_26,2011_09_26_drive_0011_sync,61,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000061.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000061.bin,True,True,375,1242,117256,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_61.npy
2011_09_26,2011_09_26_drive_0011_sync,62,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000062.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000062.bin,True,True,375,1242,117260,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_62.npy
2011_09_26,2011_09_26_drive_0011_sync,63,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000063.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000063.bin,True,True,375,1242,117086,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_63.npy
2011_09_26,2011_09_26_drive_0011_sync,64,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000064.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000064.bin,True,True,375,1242,116993,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_64.npy
2011_09_26,2011_09_26_drive_0011_sync,65,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000065.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000065.bin,True,True,375,1242,116737,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_65.npy
2011_09_26,2011_09_26_drive_0011_sync,66,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000066.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000066.bin,True,True,375,1242,116511,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_66.npy
2011_09_26,2011_09_26_drive_0011_sync,67,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000067.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000067.bin,True,True,375,1242,116268,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_67.npy
2011_09_26,2011_09_26_drive_0011_sync,68,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000068.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000068.bin,True,True,375,1242,116282,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_68.npy
2011_09_26,2011_09_26_drive_0011_sync,69,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000069.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000069.bin,True,True,375,1242,116092,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_69.npy
2011_09_26,2011_09_26_drive_0011_sync,70,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000070.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000070.bin,True,True,375,1242,115783,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_70.npy
2011_09_26,2011_09_26_drive_0011_sync,71,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000071.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000071.bin,True,True,375,1242,115469,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_71.npy
2011_09_26,2011_09_26_drive_0011_sync,72,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000072.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000072.bin,True,True,375,1242,115023,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_72.npy
2011_09_26,2011_09_26_drive_0011_sync,73,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000073.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000073.bin,True,True,375,1242,114519,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_73.npy
2011_09_26,2011_09_26_drive_0011_sync,74,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000074.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000074.bin,True,True,375,1242,114249,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_74.npy
2011_09_26,2011_09_26_drive_0011_sync,75,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000075.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000075.bin,True,True,375,1242,113859,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_75.npy
2011_09_26,2011_09_26_drive_0011_sync,76,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000076.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000076.bin,True,True,375,1242,114046,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_76.npy
2011_09_26,2011_09_26_drive_0011_sync,77,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000077.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000077.bin,True,True,375,1242,114045,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_77.npy
2011_09_26,2011_09_26_drive_0011_sync,78,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000078.png,E:\monodepth_project\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000078.bin,True,True,375,1242,114131,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_26_2011_09_26_drive_0011_sync_78.npy
