date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points
2011_09_26,2011_09_26_drive_0011_sync,0000000184,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000184.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000184.bin,True,True,375,1242,109474
2011_09_26,2011_09_26_drive_0011_sync,0000000185,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000185.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000185.bin,True,True,375,1242,109457
2011_09_26,2011_09_26_drive_0011_sync,0000000186,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000186.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000186.bin,True,True,375,1242,109396
2011_09_26,2011_09_26_drive_0011_sync,0000000187,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000187.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000187.bin,True,True,375,1242,109430
2011_09_26,2011_09_26_drive_0011_sync,0000000188,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000188.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000188.bin,True,True,375,1242,109343
2011_09_26,2011_09_26_drive_0011_sync,0000000189,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000189.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000189.bin,True,True,375,1242,109388
2011_09_26,2011_09_26_drive_0011_sync,0000000190,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000190.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000190.bin,True,True,375,1242,109300
2011_09_26,2011_09_26_drive_0011_sync,0000000191,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000191.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000191.bin,True,True,375,1242,109291
2011_09_26,2011_09_26_drive_0011_sync,0000000192,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000192.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000192.bin,True,True,375,1242,109225
2011_09_26,2011_09_26_drive_0011_sync,0000000193,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000193.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000193.bin,True,True,375,1242,109185
2011_09_26,2011_09_26_drive_0011_sync,0000000194,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000194.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000194.bin,True,True,375,1242,109191
2011_09_26,2011_09_26_drive_0011_sync,0000000195,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000195.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000195.bin,True,True,375,1242,109185
2011_09_26,2011_09_26_drive_0011_sync,0000000196,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000196.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000196.bin,True,True,375,1242,109109
2011_09_26,2011_09_26_drive_0011_sync,0000000197,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000197.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000197.bin,True,True,375,1242,109107
2011_09_26,2011_09_26_drive_0011_sync,0000000198,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000198.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000198.bin,True,True,375,1242,109132
2011_09_26,2011_09_26_drive_0011_sync,0000000199,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000199.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000199.bin,True,True,375,1242,109075
2011_09_26,2011_09_26_drive_0011_sync,0000000200,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000200.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000200.bin,True,True,375,1242,109044
2011_09_26,2011_09_26_drive_0011_sync,0000000201,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000201.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000201.bin,True,True,375,1242,108989
2011_09_26,2011_09_26_drive_0011_sync,0000000202,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000202.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000202.bin,True,True,375,1242,109047
2011_09_26,2011_09_26_drive_0011_sync,0000000203,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000203.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000203.bin,True,True,375,1242,109054
2011_09_26,2011_09_26_drive_0011_sync,0000000204,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000204.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000204.bin,True,True,375,1242,109036
2011_09_26,2011_09_26_drive_0011_sync,0000000205,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000205.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000205.bin,True,True,375,1242,108962
2011_09_26,2011_09_26_drive_0011_sync,0000000206,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000206.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000206.bin,True,True,375,1242,108906
2011_09_26,2011_09_26_drive_0011_sync,0000000207,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000207.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000207.bin,True,True,375,1242,108786
2011_09_26,2011_09_26_drive_0011_sync,0000000208,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000208.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000208.bin,True,True,375,1242,108844
2011_09_26,2011_09_26_drive_0011_sync,0000000209,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000209.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000209.bin,True,True,375,1242,108718
2011_09_26,2011_09_26_drive_0011_sync,0000000210,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000210.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000210.bin,True,True,375,1242,108637
2011_09_26,2011_09_26_drive_0011_sync,0000000211,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000211.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000211.bin,True,True,375,1242,108374
2011_09_26,2011_09_26_drive_0011_sync,0000000212,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000212.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000212.bin,True,True,375,1242,108193
2011_09_26,2011_09_26_drive_0011_sync,0000000213,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000213.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000213.bin,True,True,375,1242,107878
2011_09_26,2011_09_26_drive_0011_sync,0000000214,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000214.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000214.bin,True,True,375,1242,107878
2011_09_26,2011_09_26_drive_0011_sync,0000000215,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000215.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000215.bin,True,True,375,1242,107561
2011_09_26,2011_09_26_drive_0011_sync,0000000216,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000216.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000216.bin,True,True,375,1242,107395
2011_09_26,2011_09_26_drive_0011_sync,0000000217,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000217.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000217.bin,True,True,375,1242,107073
2011_09_26,2011_09_26_drive_0011_sync,0000000218,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000218.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000218.bin,True,True,375,1242,106712
2011_09_26,2011_09_26_drive_0011_sync,0000000219,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000219.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000219.bin,True,True,375,1242,106596
2011_09_26,2011_09_26_drive_0011_sync,0000000220,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000220.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000220.bin,True,True,375,1242,106137
2011_09_26,2011_09_26_drive_0011_sync,0000000221,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000221.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000221.bin,True,True,375,1242,105892
2011_09_26,2011_09_26_drive_0011_sync,0000000222,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000222.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000222.bin,True,True,375,1242,105544
2011_09_26,2011_09_26_drive_0011_sync,0000000223,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000223.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000223.bin,True,True,375,1242,105523
2011_09_26,2011_09_26_drive_0011_sync,0000000224,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000224.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000224.bin,True,True,375,1242,105353
2011_09_26,2011_09_26_drive_0011_sync,0000000225,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000225.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000225.bin,True,True,375,1242,105347
2011_09_26,2011_09_26_drive_0011_sync,0000000226,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000226.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000226.bin,True,True,375,1242,105452
2011_09_26,2011_09_26_drive_0011_sync,0000000227,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000227.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000227.bin,True,True,375,1242,105634
2011_09_26,2011_09_26_drive_0011_sync,0000000228,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000228.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000228.bin,True,True,375,1242,105639
2011_09_26,2011_09_26_drive_0011_sync,0000000229,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000229.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000229.bin,True,True,375,1242,105826
2011_09_26,2011_09_26_drive_0011_sync,0000000230,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000230.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000230.bin,True,True,375,1242,105954
2011_09_26,2011_09_26_drive_0011_sync,0000000231,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000231.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000231.bin,True,True,375,1242,105953
2011_09_26,2011_09_26_drive_0011_sync,0000000232,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\image_02\data\0000000232.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0011_sync\velodyne_points\data\0000000232.bin,True,True,375,1242,106227
2011_09_26,2011_09_26_drive_0013_sync,0000000000,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000000.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000000.bin,True,True,375,1242,115267
2011_09_26,2011_09_26_drive_0013_sync,0000000001,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000001.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000001.bin,True,True,375,1242,115070
2011_09_26,2011_09_26_drive_0013_sync,0000000002,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000002.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000002.bin,True,True,375,1242,114599
2011_09_26,2011_09_26_drive_0013_sync,0000000003,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000003.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000003.bin,True,True,375,1242,113953
2011_09_26,2011_09_26_drive_0013_sync,0000000004,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000004.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000004.bin,True,True,375,1242,113503
2011_09_26,2011_09_26_drive_0013_sync,0000000005,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000005.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000005.bin,True,True,375,1242,113416
2011_09_26,2011_09_26_drive_0013_sync,0000000006,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000006.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000006.bin,True,True,375,1242,113072
2011_09_26,2011_09_26_drive_0013_sync,0000000007,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000007.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000007.bin,True,True,375,1242,112843
2011_09_26,2011_09_26_drive_0013_sync,0000000008,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000008.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000008.bin,True,True,375,1242,112539
2011_09_26,2011_09_26_drive_0013_sync,0000000009,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000009.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000009.bin,True,True,375,1242,112657
2011_09_26,2011_09_26_drive_0013_sync,0000000010,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000010.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000010.bin,True,True,375,1242,112461
2011_09_26,2011_09_26_drive_0013_sync,0000000011,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000011.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000011.bin,True,True,375,1242,112284
2011_09_26,2011_09_26_drive_0013_sync,0000000012,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000012.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000012.bin,True,True,375,1242,112156
2011_09_26,2011_09_26_drive_0013_sync,0000000013,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000013.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000013.bin,True,True,375,1242,112583
2011_09_26,2011_09_26_drive_0013_sync,0000000014,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000014.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000014.bin,True,True,375,1242,112798
2011_09_26,2011_09_26_drive_0013_sync,0000000015,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\image_02\data\0000000015.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_26\2011_09_26_drive_0013_sync\velodyne_points\data\0000000015.bin,True,True,375,1242,113202
